year,date,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2007,5/22/07,AV-12,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,L-7,DN,0,0,0,0,0,0,0,4,0,0
2007,5/22/07,L-7,BT1,0,0,0,0,1,0,0,1,0,0
2007,5/22/07,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2007,5/22/07,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2007,5/29/07,H-30,DN,1,0,0,0,0,2,0,13,2,0
2007,5/29/07,H-30,BT1,2,0,0,4,10,0,0,0,2,0
2007,5/29/07,H-30,BT2,0,0,0,5,11,2,0,1,2,0
2007,5/29/07,H-30,BT3,1,0,0,3,14,1,0,1,1,0
2007,6/1/07,B-1,DN,2,0,3,0,0,2,1,3,1,1
2007,6/1/07,B-1,BT1,2,0,1,117,29,2,2,2,0,0
2007,6/1/07,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/1/07,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,AV-9,DN,1,1,2,0,0,3,1,2,1,0
2007,6/2/07,AV-9,BT1,0,1,2,60,110,1,1,0,0,0
2007,6/2/07,AV-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,AV-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-8,DN,0,1,3,0,0,1,0,4,2,1
2007,6/2/07,L-8,BT1,1,1,2,6,12,1,2,2,1,0
2007,6/2/07,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/2/07,L-7,DN,1,0,2,0,0,1,0,2,1,1
2007,6/2/07,L-7,BT1,1,0,0,0,0,1,0,1,1,1
2007,6/2/07,L-7,BT2,1,0,0,3,44,2,0,3,0,0
2007,6/2/07,L-7,BT3,0,0,0,10,56,0,0,0,0,0
2007,6/4/07,MH-2,DN,4,0,0,0,0,2,2,3,1,1
2007,6/4/07,MH-2,BT1,2,0,0,125,10,0,2,1,1,0
2007,6/4/07,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/4/07,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/5/07,R-1,DN,1,0,0,0,0,0,0,0,0,0
2007,6/5/07,R-1,BT1,0,0,0,38,6,0,0,0,0,0
2007,6/5/07,R-1,BT2,0,0,0,20,3,0,0,0,0,0
2007,6/5/07,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/6/07,H-4,DN,1,5,1,0,0,1,0,3,1,0
2007,6/6/07,H-4,BT1,0,0,0,1,5,1,0,0,1,0
2007,6/6/07,H-4,BT2,0,0,0,2,0,0,0,0,0,0
2007,6/6/07,H-4,BT3,0,0,0,1,1,0,0,0,0,0
2007,6/10/07,R-17,DN,0,0,0,0,0,0,0,0,0,0
2007,6/10/07,R-17,BT1,0,0,0,8,3,0,0,0,0,0
2007,6/10/07,R-17,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/10/07,R-17,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/12/07,H-6,DN,0,0,0,0,0,2,0,1,1,0
2007,6/12/07,H-6,BT1,1,0,0,0,1,1,0,0,0,0
2007,6/12/07,H-6,BT2,1,0,0,0,1,1,0,0,0,0
2007,6/12/07,H-6,BT3,1,1,0,4,0,1,1,1,1,0
2007,6/13/07,E-10,DN,1,0,2,1,0,0,0,2,1,0
2007,6/13/07,E-10,BT1,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-10,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-10,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-7,DN,2,2,2,0,0,2,0,4,1,0
2007,6/13/07,E-7,BT1,1,0,1,3,6,0,0,1,0,0
2007,6/13/07,E-7,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,E-7,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,WSP-2,DN,1,1,0,0,0,2,1,4,1,0
2007,6/13/07,WSP-2,BT1,0,1,1,6,5,1,0,1,1,0
2007,6/13/07,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/13/07,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,B-6,DN,0,0,5,0,0,1,1,1,0,0
2007,6/16/07,B-6,BT1,2,0,3,5,26,2,0,1,0,0
2007,6/16/07,B-6,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,B-6,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,L-9,DN,0,1,0,0,0,2,1,0,1,0
2007,6/16/07,L-9,BT1,0,0,0,1,0,1,0,0,0,0
2007,6/16/07,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/16/07,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/17/07,R-10,DN,2,0,3,0,0,0,0,0,0,0
2007,6/17/07,R-10,BT1,2,0,0,2,7,0,0,0,0,0
2007,6/17/07,R-10,BT2,0,0,4,8,54,0,0,0,0,0
2007,6/17/07,R-10,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/18/07,R-15,DN,0,0,0,0,0,0,0,1,0,0
2007,6/18/07,R-15,BT1,0,0,0,34,0,0,0,0,0,0
2007,6/18/07,R-15,BT2,0,0,0,32,8,0,0,0,0,0
2007,6/18/07,R-15,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,F-3,DN,0,1,1,0,0,0,0,0,0,0
2007,6/19/07,F-3,BT1,0,0,0,1,1,1,0,0,0,0
2007,6/19/07,F-3,BT2,0,0,1,0,0,0,0,0,1,0
2007,6/19/07,F-3,BT3,0,0,2,0,0,0,0,0,0,0
2007,6/19/07,F-4,DN,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,F-4,BT1,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,F-4,BT2,0,1,0,1,1,1,0,0,0,0
2007,6/19/07,F-4,BT3,0,0,0,0,1,0,0,0,1,0
2007,6/19/07,H-6,DN,0,0,0,0,0,1,0,3,1,1
2007,6/19/07,H-6,BT1,2,0,0,13,8,0,0,2,0,0
2007,6/19/07,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,H-56,DN,0,0,0,0,0,1,0,2,0,0
2007,6/19/07,H-56,BT1,0,0,0,1,0,1,0,1,0,0
2007,6/19/07,H-56,BT2,0,0,0,0,0,1,0,0,0,0
2007,6/19/07,H-56,BT3,0,0,0,0,0,1,0,2,0,0
2007,6/19/07,MH-11,DN,3,0,0,0,0,2,0,2,1,0
2007,6/19/07,MH-11,BT1,1,0,2,270,25,1,0,2,1,0
2007,6/19/07,MH-11,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/19/07,MH-11,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/20/07,E-9,DN,2,0,4,0,0,0,0,7,1,0
2007,6/20/07,E-9,BT1,2,0,2,1,2,0,0,0,1,0
2007,6/20/07,E-9,BT2,3,0,2,0,1,0,0,1,1,0
2007,6/20/07,E-9,BT3,1,0,0,1,1,0,0,0,1,0
2007,6/21/07,E-9,DN,0,0,1,1,1,1,0,2,0,0
2007,6/21/07,E-9,BT1,0,0,2,18,47,0,0,2,0,1
2007,6/21/07,E-9,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/21/07,E-9,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/21/07,E-24,DN,1,1,1,0,0,0,1,0,1,0
2007,6/21/07,E-24,BT1,1,0,0,48,41,0,0,0,1,0
2007,6/21/07,E-24,BT2,1,0,1,0,0,0,0,1,0,0
2007,6/21/07,E-24,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/25/07,MH-2,DN,0,0,0,0,0,0,0,0,0,0
2007,6/25/07,MH-2,BT1,0,0,2,57,30,0,0,0,0,0
2007,6/25/07,MH-2,BT2,0,0,0,74,30,0,0,0,0,0
2007,6/25/07,MH-2,BT3,10,0,0,32,20,0,0,0,0,0
2007,6/27/07,B-1,DN,2,1,1,0,0,1,0,2,1,1
2007,6/27/07,B-1,BT1,1,1,0,67,2,2,0,1,0,0
2007,6/27/07,B-1,BT2,0,1,1,54,2,2,0,1,1,0
2007,6/27/07,B-1,BT3,2,0,0,25,2,2,0,0,1,0
2007,6/27/07,F-?,DN,0,1,1,1,0,1,0,2,1,0
2007,6/27/07,F-?,BT1,0,1,1,0,0,0,0,1,1,0
2007,6/27/07,F-?,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/27/07,F-?,BT3,0,0,0,0,0,0,0,0,0,0
2007,6/28/07,R-1,DN,0,1,1,0,0,1,2,3,2,1
2007,6/28/07,R-1,BT1,0,1,1,161,33,0,0,0,1,0
2007,6/28/07,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2007,6/28/07,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2007,7/26/07,B-3,DN,0,0,2,0,0,0,0,1,0,1
2007,7/26/07,B-3,BT1,0,0,1,0,0,0,0,3,0,0
2007,7/26/07,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2007,7/26/07,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2008,5/25/08,H-30,DN,0,0,0,0,0,1,0,1,0,1
2008,5/25/08,H-30,BT1,2,0,1,46,66,1,0,1,0,0
2008,5/25/08,H-30,BT2,2,0,0,24,16,1,0,0,0,0
2008,5/25/08,H-30,BT3,1,0,1,50,38,0,0,0,0,0
2008,6/3/08,AV-13,DN,2,0,1,0,0,1,3,0,0,1
2008,6/3/08,AV-13,BT1,1,0,1,0,0,0,1,2,0,0
2008,6/3/08,AV-13,BT2,1,0,1,0,1,0,1,2,0,0
2008,6/3/08,AV-13,BT3,0,0,1,0,1,0,1,2,0,0
2008,6/3/08,AV-12,DN,2,0,1,0,0,1,1,3,2,0
2008,6/3/08,AV-12,BT1,1,0,1,284,24,2,0,2,1,0
2008,6/3/08,AV-12,BT2,0,0,0,3,0,1,0,0,1,0
2008,6/3/08,AV-12,BT3,0,0,0,5,2,1,0,1,1,0
2008,6/3/08,AV-1,DN,1,0,3,0,0,3,0,3,2,0
2008,6/3/08,AV-1,BT1,1,0,0,0,3,1,0,1,1,0
2008,6/3/08,AV-1,BT2,2,0,1,1,0,0,0,1,1,0
2008,6/3/08,AV-1,BT3,1,0,0,1,0,1,0,0,1,0
2008,6/3/08,R-4,DN,0,0,0,0,0,0,0,0,0,0
2008,6/3/08,R-4,BT1,0,0,0,53,14,0,0,0,0,0
2008,6/3/08,R-4,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/3/08,R-4,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/4/08,E-10,DN,2,0,2,0,0,1,1,3,1,0
2008,6/4/08,E-10,BT1,1,0,0,2,3,0,0,2,3,0
2008,6/4/08,E-10,BT2,0,0,1,2,0,1,0,2,2,0
2008,6/4/08,E-10,BT3,0,0,0,3,0,1,0,2,2,0
2008,6/4/08,H-4,DN,2,1,0,0,0,1,1,3,1,0
2008,6/4/08,H-4,BT1,0,0,0,1,6,1,0,0,2,0
2008,6/4/08,H-4,BT2,0,0,0,0,0,0,0,0,1,0
2008,6/4/08,H-4,BT3,0,0,0,0,0,0,0,0,1,0
2008,6/8/08,AV-14,DN,0,0,0,0,0,1,0,2,0,0
2008,6/8/08,AV-14,BT1,0,0,0,28,6,1,0,2,2,0
2008,6/8/08,AV-14,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,AV-14,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,H-6,DN,1,1,0,0,0,0,0,1,1,0
2008,6/8/08,H-6,BT1,0,0,0,47,10,0,0,1,2,0
2008,6/8/08,H-6,BT2,1,0,0,52,15,0,0,0,0,0
2008,6/8/08,H-6,BT3,0,0,0,25,16,0,0,0,0,0
2008,6/8/08,L-8,DN,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-8,BT1,0,0,0,2,1,0,0,0,0,0
2008,6/8/08,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-7,DN,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-7,BT1,0,0,0,60,141,0,0,0,0,0
2008,6/8/08,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-4,DN,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-4,BT1,0,0,0,326,173,0,0,0,0,0
2008,6/8/08,L-4,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,L-4,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,R-5,DN,2,1,2,0,0,1,1,6,3,2
2008,6/8/08,R-5,BT1,5,0,1,28,3,0,0,2,1,0
2008,6/8/08,R-5,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/8/08,R-5,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/9/08,WSP-2,DN,1,1,2,0,0,2,4,3,1,1
2008,6/9/08,WSP-2,BT1,1,1,0,7,3,0,2,3,0,0
2008,6/9/08,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/9/08,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/9/08,R-1,DN,0,0,0,0,0,0,0,0,0,0
2008,6/9/08,R-1,BT1,0,0,0,99,14,0,0,0,0,0
2008,6/9/08,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/9/08,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/13/08,R-14,DN,0,0,0,0,0,0,0,0,0,0
2008,6/13/08,R-14,BT1,0,0,0,3,9,0,0,0,0,0
2008,6/13/08,R-14,BT2,0,0,0,0,1,0,0,0,0,0
2008,6/13/08,R-14,BT3,0,0,0,3,19,0,0,0,0,0
2008,6/15/08,AV-1,DN,0,0,0,0,0,0,0,0,0,0
2008,6/15/08,AV-1,BT1,4,0,0,123,30,0,0,0,0,0
2008,6/15/08,AV-1,BT2,0,0,0,86,2,0,0,0,0,0
2008,6/15/08,AV-1,BT3,0,0,0,28,25,0,0,0,0,0
2008,6/15/08,H-56,DN,0,1,2,0,0,1,0,5,2,0
2008,6/15/08,H-56,BT1,0,0,1,2,1,0,0,0,1,0
2008,6/15/08,H-56,BT2,1,0,0,3,8,0,0,0,1,0
2008,6/15/08,H-56,BT3,0,0,2,1,6,1,0,0,2,0
2008,6/16/08,MH-2,DN,1,0,0,0,0,1,2,4,1,1
2008,6/16/08,MH-2,BT1,0,1,0,307,9,1,3,2,1,0
2008,6/16/08,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/16/08,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/17/08,MH-13,DN,3,0,1,0,0,1,0,2,1,0
2008,6/17/08,MH-13,BT1,3,0,2,51,11,2,0,1,1,0
2008,6/17/08,MH-13,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/17/08,MH-13,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/19/08,B-1,DN,0,0,0,0,0,0,0,0,0,0
2008,6/19/08,B-1,BT1,0,0,0,100,25,0,0,0,0,0
2008,6/19/08,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/19/08,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/19/08,E-22,DN,2,0,2,0,0,2,0,5,0,0
2008,6/19/08,E-22,BT1,2,0,0,14,4,2,0,4,0,0
2008,6/19/08,E-22,BT2,0,0,0,32,26,0,0,0,1,0
2008,6/19/08,E-22,BT3,1,0,0,25,9,1,0,2,0,0
2008,6/19/08,E-21,DN,1,1,3,0,0,1,0,2,1,0
2008,6/19/08,E-21,BT1,1,0,1,8,3,1,0,1,1,0
2008,6/19/08,E-21,BT2,2,0,0,1,0,0,0,2,0,0
2008,6/19/08,E-21,BT3,1,0,0,2,0,1,0,1,2,1
2008,6/21/08,B-6,DN,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,B-6,BT1,0,0,0,95,1,0,0,0,0,0
2008,6/21/08,B-6,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,B-6,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,B-1,DN,1,0,2,0,0,0,0,5,1,1
2008,6/21/08,B-1,BT1,0,1,1,2,2,0,0,0,0,0
2008,6/21/08,B-1,BT2,1,0,1,2,2,0,0,0,0,0
2008,6/21/08,B-1,BT3,3,0,0,2,1,1,0,1,0,0
2008,6/21/08,F-1,DN,0,1,1,0,0,0,0,2,0,0
2008,6/21/08,F-1,BT1,0,0,0,0,2,0,0,0,0,0
2008,6/21/08,F-1,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,F-1,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,H-6,DN,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,H-6,BT1,0,0,0,54,26,0,0,0,0,0
2008,6/21/08,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,L-9,DN,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,L-9,BT1,0,0,0,36,30,0,0,0,0,0
2008,6/21/08,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/21/08,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,F-4,DN,0,1,0,0,0,1,0,0,0,0
2008,6/23/08,F-4,BT1,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,F-4,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,F-4,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,F-3,DN,0,1,1,0,0,0,0,1,0,0
2008,6/23/08,F-3,BT1,0,1,0,1,0,1,0,0,0,0
2008,6/23/08,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,L-7,DN,2,0,1,0,0,2,0,4,1,1
2008,6/23/08,L-7,BT1,0,0,0,42,3,1,0,2,1,0
2008,6/23/08,L-7,BT2,0,0,0,3,1,1,0,1,0,0
2008,6/23/08,L-7,BT3,2,0,0,6,6,1,0,1,0,0
2008,6/23/08,E-10,DN,2,0,1,0,0,1,1,3,2,0
2008,6/23/08,E-10,BT1,2,0,1,15,29,1,1,2,1,0
2008,6/23/08,E-10,BT2,0,0,0,0,0,0,0,0,0,0
2008,6/23/08,E-10,BT3,0,0,0,0,0,0,0,0,0,0
2008,6/25/08,E-25,DN,1,0,0,0,0,1,0,3,0,0
2008,6/25/08,E-25,BT1,1,0,0,2,0,0,0,3,1,0
2008,6/25/08,E-25,BT2,0,0,0,12,1,0,0,3,0,0
2008,6/25/08,E-25,BT3,1,0,0,7,2,1,0,2,0,0
2008,6/25/08,MH-2,DN,1,0,0,0,0,0,0,1,1,0
2008,6/25/08,MH-2,BT1,1,0,1,4,1,1,0,1,1,0
2008,6/25/08,MH-2,BT2,2,0,0,73,9,2,1,3,1,0
2008,6/25/08,MH-2,BT3,0,0,0,2,0,1,0,1,1,0
2008,6/26/08,R-18,DN,0,0,0,0,0,0,0,0,0,0
2008,6/26/08,R-18,BT1,0,0,0,0,66,0,0,0,0,0
2008,6/26/08,R-18,BT2,0,0,0,9,2,0,0,0,0,0
2008,6/26/08,R-18,BT3,0,0,0,1,22,0,0,0,0,0
2008,7/5/08,B-3,DN,0,0,0,0,0,0,0,0,0,0
2008,7/5/08,B-3,BT1,0,0,0,27,14,0,0,0,0,0
2008,7/5/08,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2008,7/5/08,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/1/09,WSP-2,DN,1,3,2,0,0,2,2,2,2,1
2009,6/1/09,WSP-2,BT1,0,1,0,0,0,1,1,1,1,0
2009,6/1/09,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/1/09,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/1/09,R-20,DN,0,0,0,0,0,0,0,0,0,0
2009,6/1/09,R-20,BT1,0,0,0,2242,61,0,0,0,0,0
2009,6/1/09,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/1/09,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/3/09,AV-1,DN,1,1,2,0,0,2,3,0,2,0
2009,6/3/09,AV-1,BT1,1,2,0,14,7,0,2,0,1,0
2009,6/3/09,AV-1,BT2,2,1,0,59,9,1,4,0,1,0
2009,6/3/09,AV-1,BT3,0,1,1,24,11,3,3,0,0,0
2009,6/3/09,E-26,DN,1,0,0,0,0,1,0,1,0,0
2009,6/3/09,E-26,BT1,0,0,0,0,124,0,0,0,0,0
2009,6/3/09,E-26,BT2,2,0,1,69,49,2,0,0,1,0
2009,6/3/09,E-26,BT3,2,1,1,27,25,0,0,0,0,0
2009,6/3/09,E-28,DN,1,0,1,0,0,1,0,2,1,0
2009,6/3/09,E-28,BT1,1,0,1,443,38,1,0,1,1,0
2009,6/3/09,E-28,BT2,2,0,1,154,7,0,0,2,1,0
2009,6/3/09,E-28,BT3,1,0,0,16,6,0,0,0,0,0
2009,6/3/09,H-30,DN,0,0,1,0,0,1,0,3,1,0
2009,6/3/09,H-30,BT1,2,0,0,9,66,1,0,2,0,0
2009,6/3/09,H-30,BT2,0,0,0,10,37,0,0,2,1,0
2009,6/3/09,H-30,BT3,0,0,0,5,56,1,0,3,0,0
2009,6/6/09,L-7,DN,0,0,0,0,0,0,0,0,0,0
2009,6/6/09,L-7,BT1,0,0,0,18,25,0,0,0,0,0
2009,6/6/09,L-7,BT2,0,0,0,161,14,0,0,0,0,0
2009,6/6/09,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/7/09,MH-2,DN,1,0,1,0,0,1,0,2,1,1
2009,6/7/09,MH-2,BT1,5,0,1,64,14,1,1,2,2,0
2009,6/7/09,MH-2,BT2,2,0,1,1,2,0,1,1,1,0
2009,6/7/09,MH-2,BT3,1,0,2,1,5,0,1,2,1,0
2009,6/8/09,AV-1,DN,1,3,3,0,0,4,3,0,2,0
2009,6/8/09,AV-1,BT1,3,1,2,209,12,2,2,0,1,0
2009,6/8/09,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/8/09,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/9/09,H-6,DN,2,1,0,0,0,1,1,5,2,1
2009,6/9/09,H-6,BT1,1,0,0,0,1,0,0,0,1,0
2009,6/9/09,H-6,BT2,0,1,0,1,5,0,0,2,0,0
2009,6/9/09,H-6,BT3,1,0,0,2,1,0,0,2,2,0
2009,6/11/09,B-13,BT,0,0,1,0,4,0,1,0,2,2
2009,6/11/09,B-13,DN,0,0,0,0,0,0,0,5,0,0
2009,6/14/09,R-21,DN,0,0,0,0,0,0,0,0,0,0
2009,6/14/09,R-21,BT1,0,0,0,12,29,0,0,0,0,0
2009,6/14/09,R-21,BT2,0,0,0,20,0,0,0,0,0,0
2009,6/14/09,R-21,BT3,0,0,0,8,2,0,0,0,0,0
2009,6/14/09,R-22,DN,0,0,0,0,0,0,0,0,0,0
2009,6/14/09,R-22,BT1,0,0,0,81,10,0,0,0,0,0
2009,6/14/09,R-22,BT2,0,0,0,155,0,0,0,0,0,0
2009,6/14/09,R-22,BT3,0,0,0,85,32,0,0,0,0,0
2009,6/15/09,B-3,BT,0,0,0,0,0,0,0,0,0,0
2009,6/15/09,B-3,DN,0,0,0,0,0,0,0,0,0,0
2009,6/16/09,F-4,DN,0,0,1,0,0,2,0,1,1,0
2009,6/16/09,F-4,BT1,0,0,0,0,0,0,0,0,1,0
2009,6/16/09,F-4,BT2,0,0,0,11,0,1,0,1,0,0
2009,6/16/09,F-4,BT3,0,0,0,0,0,1,0,0,0,0
2009,6/17/09,E-27,DN,0,0,0,0,0,2,0,3,2,1
2009,6/17/09,E-27,BT1,1,0,0,3,3,1,0,1,1,0
2009,6/17/09,E-27,BT2,1,0,0,9,2,1,0,1,1,0
2009,6/17/09,E-27,BT3,1,0,1,1,3,0,0,0,1,0
2009,6/17/09,F-3,DN,0,0,1,0,0,0,0,1,0,0
2009,6/17/09,F-3,BT1,0,0,0,0,0,0,1,2,0,0
2009,6/17/09,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/17/09,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/17/09,H-6,DN,2,1,1,0,0,0,0,4,1,0
2009,6/17/09,H-6,BT1,1,0,1,0,1,0,0,0,0,0
2009,6/17/09,H-6,BT2,1,0,1,0,2,0,0,2,0,0
2009,6/17/09,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/17/09,MH-13,DN,1,1,2,0,0,1,0,3,1,0
2009,6/17/09,MH-13,BT1,3,0,1,5,9,2,0,1,1,0
2009,6/17/09,MH-13,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/17/09,MH-13,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,B-11,BT,0,0,0,40,920,0,0,0,0,0
2009,6/18/09,B-11,DN,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,F-4,DN,0,0,0,1,0,0,0,0,0,0
2009,6/18/09,F-4,BT1,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,F-4,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,F-4,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,SSP-1,DN,0,1,2,0,0,2,1,2,1,0
2009,6/18/09,SSP-1,BT1,0,1,2,1934,34,2,0,3,1,0
2009,6/18/09,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/18/09,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,E-27,DN,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,L-4,DN,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,L-4,BT1,0,0,0,157,79,0,0,0,0,0
2009,6/20/09,L-4,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,L-4,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,L-9,DN,0,1,3,0,0,0,0,0,0,0
2009,6/20/09,L-9,BT1,0,1,2,46,39,0,0,0,0,0
2009,6/20/09,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,R-20,DN,0,0,0,0,0,0,0,0,0,0
2009,6/20/09,R-20,BT1,0,0,0,14,28,0,0,0,0,0
2009,6/20/09,R-20,BT2,0,0,0,171,53,0,0,0,0,0
2009,6/20/09,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2009,6/22/09,AV-8,DN,4,0,1,0,0,1,1,1,1,0
2009,6/22/09,AV-8,BT1,2,0,1,12,6,2,0,0,1,0
2009,6/22/09,AV-8,BT2,3,0,1,1,1,0,0,1,1,0
2009,6/22/09,AV-8,BT3,2,0,1,62,11,1,0,0,1,0
2009,6/22/09,E-27,BT,0,0,0,72,35,0,0,0,0,0
2009,6/22/09,L-7,DN,0,0,0,0,0,0,0,0,0,0
2009,6/22/09,L-7,BT1,0,0,0,45,20,0,0,0,0,0
2009,6/22/09,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2009,6/22/09,L-7,BT3,0,0,0,47,33,0,0,0,0,0
2009,6/22/09,MH-2,DN,2,1,1,0,0,1,2,3,2,1
2009,6/22/09,MH-2,BT1,3,1,2,1224,42,1,1,0,1,1
